account_id,account_name,global_region,industry_vertical,contract_tier,annual_contract_value,continued_decline_probability,priority_tier,on_churn_radar_aug,flag_reason,suggested_action,triage_note
ACC_0841,BizCorp_0841,APAC,Technology,Premium,25200,0.1765,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0941,BizCorp_0941,EMEA,Technology,Premium,35280,0.1762,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0196,BizCorp_0196,APAC,Technology,Premium,74880,0.176,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0157,BizCorp_0157,AMER,Technology,Enterprise,151740,0.1757,Low,No,Active seats fell +3% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0838,BizCorp_0838,APAC,Technology,Enterprise,111240,0.1756,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0965,BizCorp_0965,APAC,Financial Services,Standard,12480,0.1755,Low,No,API usage fell -14% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0988,BizCorp_0988,EMEA,Manufacturing,Enterprise,224100,0.1747,Low,No,Active seats fell -8% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0918,BizCorp_0918,AMER,Technology,Standard,9600,0.1744,Low,No,API usage fell -6% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0108,BizCorp_0108,AMER,Retail,Premium,68400,0.1743,Low,No,Active seats fell -15% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0249,BizCorp_0249,APAC,Retail,Enterprise,264060,0.1741,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0144,BizCorp_0144,AMER,Technology,Premium,66960,0.1739,Low,No,Active seats fell +4% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0309,BizCorp_0309,APAC,Financial Services,Premium,28080,0.1738,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0771,BizCorp_0771,APAC,Technology,Premium,36000,0.1731,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0682,BizCorp_0682,APAC,Logistics,Enterprise,121500,0.1726,Low,No,API usage fell -4% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0786,BizCorp_0786,APAC,Retail,Premium,79200,0.1725,Low,No,Active seats fell +5% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0288,BizCorp_0288,AMER,Logistics,Premium,117360,0.1719,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0023,BizCorp_0023,EMEA,Healthcare,Premium,34560,0.1709,Low,No,API usage fell -4% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0589,BizCorp_0589,AMER,Manufacturing,Standard,10560,0.1701,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0446,BizCorp_0446,EMEA,Technology,Enterprise,130680,0.17,Low,No,API usage fell -3% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0204,BizCorp_0204,AMER,Technology,Enterprise,193860,0.1699,Low,No,API usage fell -3% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0477,BizCorp_0477,AMER,Financial Services,Standard,10560,0.1693,Low,No,Active seats fell +0% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0900,BizCorp_0900,APAC,Healthcare,Enterprise,142020,0.1693,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0705,BizCorp_0705,APAC,Technology,Standard,11520,0.1691,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0265,BizCorp_0265,AMER,Healthcare,Standard,5760,0.1686,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0114,BizCorp_0114,EMEA,Technology,Enterprise,56700,0.1679,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0211,BizCorp_0211,APAC,Financial Services,Premium,27360,0.1675,Low,No,Active seats fell +6% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0533,BizCorp_0533,AMER,Financial Services,Premium,19440,0.1675,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0731,BizCorp_0731,APAC,Logistics,Premium,30240,0.1674,Low,No,API usage fell -5% last month,"Open with the drop-off itself: ask what changed operationally last month (an integration issue, a champion leaving, a competing tool).",Lower priority within the at-risk pool
ACC_0995,BizCorp_0995,APAC,Manufacturing,Enterprise,401760,0.1668,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0132,BizCorp_0132,AMER,Logistics,Standard,16320,0.166,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0696,BizCorp_0696,AMER,Logistics,Standard,17280,0.1657,Low,No,Active seats fell -10% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0277,BizCorp_0277,APAC,Technology,Premium,20160,0.165,Low,No,Active seats fell +0% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0036,BizCorp_0036,AMER,Financial Services,Standard,14400,0.1648,Low,No,Active seats fell +0% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0899,BizCorp_0899,APAC,Healthcare,Premium,46080,0.1623,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0709,BizCorp_0709,APAC,Technology,Enterprise,316440,0.1619,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0278,BizCorp_0278,AMER,Logistics,Standard,18240,0.1614,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0896,BizCorp_0896,APAC,Healthcare,Enterprise,498420,0.1602,Low,No,Active seats fell +4% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0592,BizCorp_0592,EMEA,Technology,Enterprise,99360,0.16,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0018,BizCorp_0018,APAC,Technology,Enterprise,101520,0.1599,Low,No,Active seats fell -7% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0073,BizCorp_0073,EMEA,Technology,Enterprise,113400,0.1596,Low,No,Active seats fell +0% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0191,BizCorp_0191,APAC,Logistics,Premium,56160,0.1594,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0213,BizCorp_0213,AMER,Technology,Enterprise,192240,0.1591,Low,No,Active seats fell -1% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0463,BizCorp_0463,APAC,Technology,Enterprise,130140,0.1584,Low,No,Active seats fell -4% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0673,BizCorp_0673,APAC,Logistics,Premium,61920,0.1584,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
ACC_0755,BizCorp_0755,AMER,Manufacturing,Standard,10560,0.1581,Low,No,Active seats fell +0% last month,Check for an offboarded champion or a team reorg; get reintroduced to whoever is using the product day to day now.,Lower priority within the at-risk pool
ACC_0862,BizCorp_0862,APAC,Manufacturing,Standard,19200,0.1581,Low,No,Usage has swung sharply for two months running,Confirm this isn't seasonal (their own busy/slow cycle) before treating it as a churn signal.,Lower priority within the at-risk pool
